"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"167";"248";"Synne Findal";"Skar";"F";"NOR";"Sannidal Idrettslag / Team Maxim";"St.opphold 2.sk";"K20-21";"2:03.2";"0:12.4";"2018-01-06T11:24:14.0570000";"";"1+1"
"172";"260";"Randi Sollid";"Nordvang";"F";"NOR";"Vik IL / Team Maxim";"St.opphold 2.sk";"K20-21";"2:03.7";"0:12.8";"2018-01-06T11:29:17.5400000";"";"2+1"
"183";"249";"Malin Auganæs";"Bergtun";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Glalaks";"St.opphold 2.sk";"K20-21";"2:07.7";"0:16.8";"2018-01-06T11:24:20.9650000";"";"0+1"
"186";"264";"Johanna Fjerdingen";"Moan";"F";"NOR";"Røros IL / Team Toyota Slettum Bil";"St.opphold 2.sk";"K20-21";"2:08.5";"0:17.7";"2018-01-06T11:33:25.3850000";"";"0+1"
"194";"244";"Silje";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"St.opphold 2.sk";"K20-21";"2:11.0";"0:20.2";"2018-01-06T11:22:47.7620000";"";"1+1"
"197";"256";"Kjersti Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 2.sk";"K20-21";"2:12.1";"0:21.3";"2018-01-06T11:28:02.7530000";"";"0+1"
"329";"257";"Mari";"Wetterhus";"F";"NOR";"Svene IL / Team Maxim";"St.opphold 2.sk";"K20-21";"3:08.5";"0:17.7";"2018-01-06T11:27:59.8820000";"";"1+2"
"331";"243";"Kristiane";"HOLM";"F";"NOR";"Simostranda IL / Team Skiguard Buskerud";"St.opphold 2.sk";"K20-21";"3:09.2";"0:18.4";"2018-01-06T11:23:03.0640000";"";"0+2"
"334";"255";"Kristin";"SANDE";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Maxim";"St.opphold 2.sk";"K20-21";"3:10.4";"0:19.5";"2018-01-06T11:28:27.8170000";"";"0+2"
"344";"250";"Ida";"Lien";"F";"NOR";"Simostranda IL";"St.opphold 2.sk";"K20-21";"3:15.9";"0:25.0";"2018-01-06T11:24:14.8220000";"";"0+2"
"345";"259";"Margit";"Sørensen";"F";"NOR";"Fet SK / Sirdal Ski Skiskyting";"St.opphold 2.sk";"K20-21";"3:16.2";"0:25.3";"2018-01-06T11:31:32.0280000";"";"0+2"
"347";"253";"Ine";"Skjellum";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"St.opphold 2.sk";"K20-21";"3:16.6";"0:25.7";"2018-01-06T11:26:55.7990000";"";"2+2"
"446";"258";"Stina";"Brattegard";"F";"NOR";"Ål Skiskyttarlag / Team Skiguard Buskerud";"St.opphold 2.sk";"K20-21";"4:16.2";"0:25.4";"2018-01-06T11:29:13.1620000";"";"1+3"
"469";"263";"Ane Einbu";"Baugerød";"F";"NOR";"IL Bevern / Team Woodcon";"St.opphold 2.sk";"K20-21";"3:09.2";"";"";"";"3+2"
"469";"265";"Marte Løvaas";"Søvik";"F";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 2.sk";"K20-21";"2:04.5";"";"";"";"4+1"
"483";"241";"Frida";"Dahl";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 2.sk";"K20-21";"0:00.0";"";"";"";""
"483";"245";"Silje";"Gløtheim";"F";"NOR";"Røros IL / Trondheim Biathlon Team";"St.opphold 2.sk";"K20-21";"0:00.0";"";"";"";""
"483";"261";"Ingrid";"Grue";"F";"NOR";"Kvikne IL";"St.opphold 2.sk";"K20-21";"0:00.0";"";"";"";""
"483";"262";"Marit Ishol";"Skogan";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 2.sk";"K20-21";"0:00.0";"";"";"";""
"2";"326";"Mattis";"HAUG";"M";"NOR";"Fet SK";"St.opphold 2.sk";"M Senior";"0:52.1";"0:01.3";"2018-01-06T14:38:05.9740000";"";"2+0"
"4";"289";"Johan Eirik";"Meland";"M";"NOR";"Markane IL / Team Intersport Oppdal";"St.opphold 2.sk";"M Senior";"0:53.1";"0:02.2";"2018-01-06T14:19:07.5740000";"";"0+0"
"5";"272";"Ole Johann Rødvik";"Kilskar";"M";"NOR";"Frol IL";"St.opphold 2.sk";"M Senior";"0:53.4";"0:02.5";"2018-01-06T14:11:39.9240000";"";"1+0"
"8";"274";"Vemund Ravnsborg";"Gurigard";"M";"NOR";"Vingrom IL / Team Maxim";"St.opphold 2.sk";"M Senior";"0:55.9";"0:05.1";"2018-01-06T14:11:39.6800000";"";"0+0"
"9";"285";"Hogne Findal";"Skar";"M";"NOR";"Sannidal Idrettslag";"St.opphold 2.sk";"M Senior";"0:56.2";"0:05.4";"2018-01-06T14:17:26.0760000";"";"2+0"
"28";"312";"Even";"Nordbø";"M";"NOR";"Fyresdal Skiskyttarlag / Team Skiguard Buskerud";"St.opphold 2.sk";"M Senior";"1:02.7";"0:11.8";"2018-01-06T14:31:51.7260000";"";"0+0"
"65";"301";"Thomas";"Gifstad";"M";"NOR";"Oslo Skiskytterlag";"St.opphold 2.sk";"M Senior";"1:15.7";"0:24.9";"2018-01-06T14:25:37.4310000";"";"4+0"
"75";"298";"Asbjørn";"Wold";"M";"NOR";"Vik IL";"St.opphold 2.sk";"M Senior";"1:27.3";"0:36.5";"2018-01-06T14:24:32.7490000";"";"0+0"
"100";"321";"Kristoffer Langøien";"Skjelvik";"M";"NOR";"Os IL";"St.opphold 2.sk";"M Senior";"1:50.1";"0:00.7";"2018-01-06T14:34:35.0750000";"";"0+1"
"102";"270";"Thomas";"Fenne";"M";"NOR";"Voss Skiskytterlag";"St.opphold 2.sk";"M Senior";"1:50.6";"0:00.3";"2018-01-06T14:09:59.2430000";"";"1+1"
"108";"327";"Tore";"Leren";"M";"NOR";"Vik IL / Team Mesterbakeren";"St.opphold 2.sk";"M Senior";"1:51.5";"0:00.6";"2018-01-06T14:37:26.3580000";"";"0+1"
"109";"286";"Ole Andreas";"Flotten";"M";"NOR";"Oppdal IL / Team Intersport Oppdal";"St.opphold 2.sk";"M Senior";"1:51.6";"0:00.7";"2018-01-06T14:17:29.0250000";"";"2+1"
"112";"299";"Andreas";"Kvam";"M";"NOR";"Meldal IL / Team Maxim";"St.opphold 2.sk";"M Senior";"1:52.4";"0:01.6";"2018-01-06T14:23:45.5340000";"";"1+1"
"115";"325";"Sindre";"Pettersen";"M";"NOR";"Nittedal Skiskytterlag";"St.opphold 2.sk";"M Senior";"1:53.0";"0:02.2";"2018-01-06T14:36:15.9600000";"";"0+1"
"118";"319";"Erlend Øvereng";"Bjøntegaard";"M";"NOR";"IL Bevern";"St.opphold 2.sk";"M Senior";"1:53.5";"0:02.7";"2018-01-06T14:32:42.7450000";"";"0+1"
"119";"322";"Simon Ågheim";"Kalkenberg";"M";"NOR";"Skonseng UL";"St.opphold 2.sk";"M Senior";"1:53.9";"0:03.1";"2018-01-06T14:36:01.7460000";"";"0+1"
"135";"311";"Endre";"Blikra";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 2.sk";"M Senior";"1:57.0";"0:06.2";"2018-01-06T14:30:40.9800000";"";"2+1"
"139";"276";"Kristian Østberg";"Killingberg";"M";"";"Lier IL / Team Lier Skiskyting";"St.opphold 2.sk";"M Senior";"1:58.0";"0:07.2";"2018-01-06T14:13:37.5320000";"";"0+1"
"142";"303";"Magnus";"Håkonsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"St.opphold 2.sk";"M Senior";"1:58.2";"0:07.4";"2018-01-06T14:27:32.5730000";"";"0+1"
"145";"281";"Sverre Ryland";"Glomnes";"M";"NOR";"Fet SK / Holmenkollen Biathlon";"St.opphold 2.sk";"M Senior";"1:58.9";"0:08.0";"2018-01-06T14:15:27.4280000";"";"1+1"
"157";"284";"Lars Aasheim";"Svaland";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M Senior";"2:00.3";"0:09.4";"2018-01-06T14:16:30.6120000";"";"2+1"
"160";"318";"Arild";"Fosse";"M";"NOR";"Voss Skiskytterlag";"St.opphold 2.sk";"M Senior";"2:00.7";"0:09.9";"2018-01-06T14:34:06.3270000";"";"2+1"
"169";"302";"Martin";"LINDLAND";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"St.opphold 2.sk";"M Senior";"2:03.4";"0:12.6";"2018-01-06T14:25:24.1830000";"";"1+1"
"177";"271";"Steinar";"Riksaasen";"M";"NOR";"Dombås IL";"St.opphold 2.sk";"M Senior";"2:05.6";"0:14.8";"2018-01-06T14:11:30.6270000";"";"1+1"
"286";"287";"Martin Lien";"Spjøtvold";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 2.sk";"M Senior";"2:54.3";"0:03.5";"2018-01-06T14:17:53.0370000";"";"0+2"
"290";"278";"Jon Nikolai Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M Senior";"2:55.9";"0:05.0";"2018-01-06T14:14:39.9600000";"";"0+2"
"292";"316";"Pål Kristian Grue";"Tufte";"M";"NOR";"Geilo IL";"St.opphold 2.sk";"M Senior";"2:56.2";"0:05.4";"2018-01-06T14:31:54.8660000";"";"1+2"
"294";"323";"Martin";"Femsteinevik";"M";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 2.sk";"M Senior";"2:56.5";"0:05.7";"2018-01-06T14:35:10.7590000";"";"0+2"
"296";"324";"Amund Hoff";"Thomassen";"M";"NOR";"Sauda Skiskytterlag";"St.opphold 2.sk";"M Senior";"2:57.8";"0:06.9";"2018-01-06T14:36:19.9930000";"";"1+2"
"297";"320";"Joar Grov";"Turvoll";"M";"NOR";"Vik IL / Team Glalaks";"St.opphold 2.sk";"M Senior";"2:57.8";"0:07.0";"2018-01-06T14:35:12.6780000";"";"0+2"
"298";"275";"Sindre Fjellheim";"Jorde";"M";"NOR";"Asker SK / Holmenkollen Biathlon";"St.opphold 2.sk";"M Senior";"2:58.0";"0:07.2";"2018-01-06T14:11:27.3150000";"";"0+2"
"303";"305";"Bjarte";"Mørkve";"M";"NOR";"Eldar IL / Team Glalaks";"St.opphold 2.sk";"M Senior";"2:59.7";"0:08.8";"2018-01-06T14:27:31.2060000";"";"2+2"
"307";"279";"Jarle Midthjell";"Gjørven";"M";"NOR";"Markane IL";"St.opphold 2.sk";"M Senior";"3:00.6";"0:09.8";"2018-01-06T14:15:30.3780000";"";"0+2"
"308";"309";"Magne";"Harborg";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"St.opphold 2.sk";"M Senior";"3:00.8";"0:09.9";"2018-01-06T14:31:11.1590000";"";"1+2"
"309";"317";"Øystein";"Ulekleiv";"M";"NOR";"Dombås IL";"St.opphold 2.sk";"M Senior";"3:01.0";"0:10.2";"2018-01-06T14:32:18.9170000";"";"5+2"
"315";"328";"Sondre";"Bollum";"M";"NOR";"Gjøvik SK / Team Intersport Oppdal";"St.opphold 2.sk";"M Senior";"3:03.1";"0:12.2";"2018-01-06T14:38:21.8020000";"";"1+2"
"316";"295";"Kristian";"Grue";"M";"NOR";"Fet SK / Team Skiguard Buskerud";"St.opphold 2.sk";"M Senior";"3:03.1";"0:12.2";"2018-01-06T14:23:13.1850000";"";"1+2"
"317";"314";"Markus Zachariassen";"Rørvik";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M Senior";"3:03.6";"0:12.7";"2018-01-06T14:32:20.6960000";"";"1+2"
"320";"304";"Bjarte";"Solvang";"M";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 2.sk";"M Senior";"3:04.7";"0:13.9";"2018-01-06T14:26:09.3030000";"";"1+2"
"327";"310";"Håkon";"Svaland";"M";"NOR";"Birkenes IL / Team Mesterbakeren";"St.opphold 2.sk";"M Senior";"3:08.4";"0:17.5";"2018-01-06T14:29:01.3490000";"";"0+2"
"332";"308";"Syver";"Nygård";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M Senior";"3:09.5";"0:18.6";"2018-01-06T14:29:37.0050000";"";"2+2"
"411";"293";"Magnar Kne";"Galåen";"M";"NOR";"Røros IL";"St.opphold 2.sk";"M Senior";"3:55.3";"0:04.4";"2018-01-06T14:22:29.5060000";"";"1+3"
"414";"315";"Aleksander Morsund";"Karlsen";"M";"NOR";"Lier IL / Team Lier Skiskyting";"St.opphold 2.sk";"M Senior";"3:58.2";"0:07.4";"2018-01-06T14:32:28.1220000";"";"3+3"
"415";"307";"Tommi";"Luchsinger";"M";"NOR";"IL Bevern / Team Skiguard Buskerud";"St.opphold 2.sk";"M Senior";"3:59.0";"0:08.1";"2018-01-06T14:28:09.8800000";"";"1+3"
"425";"280";"Elias Schirmer";"Raphael";"M";"NOR";"Meråker Skiskytterklubb";"St.opphold 2.sk";"M Senior";"4:04.8";"0:13.9";"2018-01-06T14:16:33.9240000";"";"2+3"
"426";"291";"Tobias Eid";"Løvås";"M";"NOR";"Trondhjems Skiskyttere";"St.opphold 2.sk";"M Senior";"4:05.1";"0:14.3";"2018-01-06T14:20:58.1610000";"";"1+3"
"441";"290";"Jens Petter";"Toresen";"M";"NOR";"Oslo Skiskytterlag";"St.opphold 2.sk";"M Senior";"4:15.7";"0:24.9";"2018-01-06T14:20:59.0700000";"";"0+3"
"447";"292";"Sigve Ness";"Rolland";"M";"NOR";"Tingvoll IL / Trondheim Biathlon Team";"St.opphold 2.sk";"M Senior";"4:16.6";"0:25.8";"2018-01-06T14:20:44.5050000";"";"1+3"
"461";"300";"Thomas";"Storvik";"M";"NOR";"Bærums Skiklub / Team OASSK";"St.opphold 2.sk";"M Senior";"5:00.2";"0:09.3";"2018-01-06T14:25:07.9740000";"";"2+4"
"469";"313";"Brage Malm";"MONSTAD";"M";"NOR";"Lier IL / Team Lier Skiskyting";"St.opphold 2.sk";"M Senior";"3:03.1";"";"";"";"4+2"
"469";"282";"Anders Brekke";"Nilsen";"M";"NOR";"IL Bevern / Team Skiguard Buskerud";"St.opphold 2.sk";"M Senior";"4:01.7";"";"";"";"4+3"
"469";"283";"Vegard Bruem";"Reistad";"M";"NOR";"Stiklestad IL";"St.opphold 2.sk";"M Senior";"3:54.3";"";"";"";"5+3"
"483";"277";"Andreas Kjeverud";"Eggen";"M";"NOR";"Hernes IL / Team Intersport Oppdal";"St.opphold 2.sk";"M Senior";"0:00.0";"";"";"";""
"483";"288";"Leif Malvin";"HJELMEVOLL";"M";"NOR";"Vik IL / Team Intersport Oppdal";"St.opphold 2.sk";"M Senior";"0:00.0";"";"";"";""
"483";"294";"Kristoffer";"Jonsson";"M";"NOR";"Vingrom IL / Team Maxim";"St.opphold 2.sk";"M Senior";"0:00.0";"";"";"";""
"483";"306";"Vetle";"Løchting";"M";"NOR";"Sørskogbygda IL / Team Woodcon";"St.opphold 2.sk";"M Senior";"0:00.0";"";"";"";""
"483";"296";"Øystein";"Nordbotten";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M Senior";"0:00.0";"";"";"";""
"483";"273";"Aasmund Kjøllmoen";"Steien";"M";"NOR";"Folldal IF";"St.opphold 2.sk";"M Senior";"0:00.0";"";"";"";""
"483";"297";"Steinar";"Valbø";"M";"NOR";"Drangedal Idrettslag / Team TeVe";"St.opphold 2.sk";"M Senior";"0:00.0";"";"";"";""
"18";"160";"Martin";"Nevland";"M";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 2.sk";"M17";"0:58.1";"0:07.3";"2018-01-06T10:36:35.7770000";"";"3+0"
"49";"209";"Martin Jenssen";"Sandvik";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:10.1";"0:19.2";"2018-01-06T11:02:50.1490000";"";"1+2"
"54";"210";"Sigurd";"Holemark";"M";"NOR";"Hønefoss Skiskytterklubb / NTG Geilo";"St.opphold 2.sk";"M17";"1:12.1";"0:21.2";"2018-01-06T11:03:09.4840000";"";"0+3"
"55";"222";"Sivert";"Øversveen";"M";"NOR";"Nordre Land IL";"St.opphold 2.sk";"M17";"1:12.2";"0:21.3";"2018-01-06T11:13:22.8850000";"";"1+0"
"69";"207";"Håvard";"Innset";"M";"NOR";"Voss Skiskytterlag / Meråker Videregående skole";"St.opphold 2.sk";"M17";"1:17.4";"0:26.6";"2018-01-06T11:03:23.9430000";"";"1+4"
"71";"226";"Olve";"Solvoll";"M";"NOR";"Bossmo & Ytteren IL";"St.opphold 2.sk";"M17";"1:18.2";"0:27.4";"2018-01-06T11:11:20.1450000";"";"1+4"
"80";"204";"Eirik";"Idland";"M";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 2.sk";"M17";"1:43.1";"0:07.3";"2018-01-06T10:59:09.0240000";"";"3+1"
"88";"159";"Sigurd Øfsdahl";"Hilland";"M";"NOR";"Try, Idrettslaget / Wang Toppidrett";"St.opphold 2.sk";"M17";"1:46.5";"0:10.7";"2018-01-06T10:37:23.0150000";"";"1+1"
"92";"154";"Trym Silsand";"Gerhardsen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 2.sk";"M17";"1:47.6";"0:11.7";"2018-01-06T10:34:09.4550000";"";"1+1"
"94";"223";"Tobias";"Ottersen";"M";"NOR";"Ullensaker SK / NTG Lillehammer";"St.opphold 2.sk";"M17";"1:47.9";"0:12.1";"2018-01-06T11:08:50.6430000";"";"0+1"
"97";"183";"Henrik";"Kraft";"M";"NOR";"Skatval Skilag";"St.opphold 2.sk";"M17";"1:49.3";"0:13.5";"2018-01-06T10:50:39.4250000";"";"0+1"
"110";"236";"Brian";"Hofstad";"M";"NOR";"Skatval Skilag";"St.opphold 2.sk";"M17";"1:51.9";"0:16.1";"2018-01-06T11:17:27.3580000";"";"1+1"
"116";"213";"Morten Tørnblad";"Sameien";"M";"NOR";"Fet SK";"St.opphold 2.sk";"M17";"1:53.0";"0:17.2";"2018-01-06T11:04:50.2570000";"";"1+1"
"123";"170";"Erlend";"Hauan";"M";"NOR";"Tromsø Skiskytterlag";"St.opphold 2.sk";"M17";"1:54.6";"0:18.8";"2018-01-06T10:43:34.8140000";"";"2+1"
"125";"164";"Åsmund";"Løvoll";"M";"NOR";"Asker SK";"St.opphold 2.sk";"M17";"1:54.6";"0:18.7";"2018-01-06T10:40:21.4250000";"";"0+1"
"138";"220";"Magnus Midthjell";"Gjørven";"M";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 2.sk";"M17";"1:57.5";"0:21.6";"2018-01-06T11:09:07.2230000";"";"2+1"
"159";"194";"Even";"Uhlin-Engstu";"M";"NOR";"Heddal Idrettslag / Team TeVe";"St.opphold 2.sk";"M17";"2:00.7";"0:24.9";"2018-01-06T10:54:30.0200000";"";"0+1"
"168";"203";"Hans";"Tvilde";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"St.opphold 2.sk";"M17";"2:03.3";"0:27.4";"2018-01-06T11:02:11.2350000";"";"2+1"
"174";"232";"Sebastian Stolen";"Antonsen";"M";"NOR";"IL Bevern / Team Kongsberg";"St.opphold 2.sk";"M17";"2:04.9";"0:29.0";"2018-01-06T11:14:08.5790000";"";"2+1"
"188";"187";"Nikolai";"Aslaksen";"M";"NOR";"Bossmo & Ytteren IL";"St.opphold 2.sk";"M17";"2:08.8";"0:33.0";"2018-01-06T10:51:44.2730000";"";"1+1"
"189";"193";"Torbjørn";"Stuen";"M";"NOR";"Rennebu IL";"St.opphold 2.sk";"M17";"2:09.5";"0:33.7";"2018-01-06T10:56:02.9580000";"";"1+1"
"195";"172";"Jonas";"Linset";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"St.opphold 2.sk";"M17";"2:11.2";"0:35.4";"2018-01-06T10:44:06.0380000";"";"1+1"
"214";"224";"Christoffer";"Eidissen";"M";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 2.sk";"M17";"2:29.5";"0:08.7";"2018-01-06T11:09:52.3300000";"";"1+2"
"216";"202";"Marius";"Møller";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 2.sk";"M17";"2:29.8";"0:08.9";"2018-01-06T10:58:57.9440000";"";"2+2"
"217";"228";"Jonas Landsem";"Kristiansen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M17";"2:30.6";"0:09.8";"2018-01-06T11:13:10.1620000";"";"2+2"
"222";"184";"Mats";"Maalø";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"St.opphold 2.sk";"M17";"2:33.2";"0:12.4";"2018-01-06T10:50:22.2850000";"";"1+2"
"228";"178";"Knut Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag";"St.opphold 2.sk";"M17";"2:35.6";"0:14.8";"2018-01-06T10:47:14.5470000";"";"2+2"
"239";"180";"Vegard";"Steinbakken";"M";"NOR";"Hattfjelldal IL / Meråker Videregående skole";"St.opphold 2.sk";"M17";"2:37.9";"0:17.1";"2018-01-06T10:48:05.2660000";"";"0+2"
"241";"206";"Espen";"Haugøy";"M";"NOR";"Asker SK / Wang Toppidrett";"St.opphold 2.sk";"M17";"2:38.5";"0:17.7";"2018-01-06T11:01:21.6750000";"";"1+2"
"249";"234";"Eivind Berner";"Myhre";"M";"NOR";"Fossum IF";"St.opphold 2.sk";"M17";"2:40.7";"0:19.8";"2018-01-06T11:17:16.0190000";"";"1+2"
"258";"182";"Alexander Apenæs";"Smeby";"M";"NOR";"Oslo Skiskytterlag";"St.opphold 2.sk";"M17";"2:44.0";"0:23.1";"2018-01-06T10:49:36.8540000";"";"2+2"
"264";"196";"Morten";"Hol";"M";"NOR";"Målselvs Skiskyttere / NTG Lillehammer";"St.opphold 2.sk";"M17";"2:46.4";"0:25.6";"2018-01-06T10:54:53.3410000";"";"0+2"
"265";"199";"Magnus";"Aasbø";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M17";"2:46.6";"0:25.7";"2018-01-06T10:57:42.8040000";"";"1+2"
"268";"201";"Sander Brevik";"Lillemoen";"M";"NOR";"Simostranda IL / Meråker Videregående skole";"St.opphold 2.sk";"M17";"2:48.0";"0:27.1";"2018-01-06T10:58:33.7420000";"";"3+2"
"273";"165";"Birk Otto";"Strøm";"M";"NOR";"Oslo Skiskytterlag";"St.opphold 2.sk";"M17";"2:48.6";"0:27.7";"2018-01-06T10:42:49.5590000";"";"1+2"
"276";"200";"Mads Huken";"Mathiesen";"M";"NOR";"Ullensaker SK / NTG Lillehammer";"St.opphold 2.sk";"M17";"2:50.4";"0:29.5";"2018-01-06T10:58:08.5270000";"";"0+2"
"277";"225";"Sander Fremo";"Lefdal";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M17";"2:50.9";"0:30.0";"2018-01-06T11:14:15.3360000";"";"1+2"
"284";"168";"Sigurd Bekken";"Woldengen";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"St.opphold 2.sk";"M17";"2:53.7";"0:32.8";"2018-01-06T10:43:41.1520000";"";"0+2"
"291";"190";"Even Nygaard";"Østreng";"M";"NOR";"Gjerdrum IL / Meråker Videregående skole";"St.opphold 2.sk";"M17";"2:56.2";"0:35.4";"2018-01-06T10:54:33.9930000";"";"3+2"
"304";"155";"Magnus";"Otterstad";"M";"NOR";"Hernes IL / Wang Toppidrett";"St.opphold 2.sk";"M17";"2:59.9";"0:39.0";"2018-01-06T10:36:28.6720000";"";"0+2"
"324";"233";"Lars de";"Bartolo";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M17";"3:06.7";"0:45.8";"2018-01-06T11:16:07.6030000";"";"1+2"
"339";"227";"Sivert Raddum";"Skaug";"M";"NOR";"Tretten Skiskytterlag / Stryn Videregående Skole";"St.opphold 2.sk";"M17";"3:13.7";"0:07.8";"2018-01-06T11:10:53.6540000";"";"1+3"
"348";"179";"Erlend";"Andersen";"M";"NOR";"Bossekop UL";"St.opphold 2.sk";"M17";"3:17.1";"0:11.2";"2018-01-06T10:49:02.8400000";"";"1+3"
"350";"177";"Aksel Emil";"Aasbø";"M";"NOR";"Try, Idrettslaget";"St.opphold 2.sk";"M17";"3:17.9";"0:12.1";"2018-01-06T10:45:26.6130000";"";"3+3"
"353";"212";"Kasper Dagsland";"Gulbrandsen";"M";"NOR";"Bø Skiskyttarlag / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M17";"3:18.8";"0:12.9";"2018-01-06T11:03:47.6470000";"";"1+3"
"354";"214";"Torjus Engeset";"Woldsund";"M";"NOR";"Volda Turn og IL";"St.opphold 2.sk";"M17";"3:18.8";"0:13.0";"2018-01-06T11:06:03.2120000";"";"1+3"
"355";"161";"Andreas Hårberg";"Jensrud";"M";"NOR";"Lier IL";"St.opphold 2.sk";"M17";"3:18.9";"0:13.1";"2018-01-06T10:40:11.6160000";"";"2+3"
"364";"195";"Sondre";"Bjørgen Nilsen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M17";"3:22.7";"0:16.9";"2018-01-06T10:55:51.2070000";"";"1+3"
"365";"173";"Ulrik Olsen";"Brimi";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 2.sk";"M17";"3:23.1";"0:17.2";"2018-01-06T10:43:45.6490000";"";"1+3"
"366";"216";"Sigurd";"Grevstad";"M";"NOR";"Fossum IF";"St.opphold 2.sk";"M17";"3:23.9";"0:18.1";"2018-01-06T11:07:17.3920000";"";"0+3"
"368";"221";"Gaute Kvittum";"Nytrøen";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"St.opphold 2.sk";"M17";"3:24.5";"0:18.7";"2018-01-06T11:08:11.7660000";"";"0+3"
"369";"186";"Håvard";"Heggland";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M17";"3:24.7";"0:18.9";"2018-01-06T10:51:01.8430000";"";"3+3"
"378";"166";"Åsbjørn Langeland";"Øvland";"M";"NOR";"Øvrebø IL / Sirdal Ski Skiskyting";"St.opphold 2.sk";"M17";"3:27.9";"0:22.1";"2018-01-06T10:41:59.0590000";"";"3+3"
"380";"231";"Tobias Grim";"Frøytland";"M";"NOR";"Øvrebø IL";"St.opphold 2.sk";"M17";"3:28.8";"0:22.9";"2018-01-06T11:14:22.9490000";"";"0+3"
"383";"205";"Einar";"Hedegart";"M";"NOR";"Inderøy IL / Steinkjer Videregående Skole";"St.opphold 2.sk";"M17";"3:30.0";"0:24.2";"2018-01-06T10:59:46.5160000";"";"1+3"
"385";"181";"Ole";"Feten";"M";"NOR";"Ål Skiskyttarlag";"St.opphold 2.sk";"M17";"3:30.7";"0:24.8";"2018-01-06T10:51:41.2410000";"";"1+3"
"387";"152";"Jørgen Brones";"Stenersen";"M";"NOR";"Målselvs Skiskyttere";"St.opphold 2.sk";"M17";"3:31.9";"0:26.0";"2018-01-06T10:34:24.3900000";"";"4+3"
"395";"171";"Tarald Neumann";"Rødland";"M";"NOR";"Fossum IF";"St.opphold 2.sk";"M17";"3:37.1";"0:31.3";"2018-01-06T10:44:58.0830000";"";"0+3"
"396";"211";"Iver";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"St.opphold 2.sk";"M17";"3:37.4";"0:31.5";"2018-01-06T11:04:28.4060000";"";"2+3"
