"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"31";"238";"Emilie";"Melås";"F";"NOR";"Drangedal Idrettslag / Team TeVe";"NM Fellesstart, 10.01.2016";"K19";"39:59.8";"10:07.8";"2016-01-10T11:54:59.8000000";"";""
"1";"154";"Ingrid Landmark";"Tandrevold";"F";"NOR";"Fossum IF";"NM Fellesstart, 10.01.2016";"K20-21";"38:21.4";"0:00.0";"2016-01-10T11:08:21.4000000";"";""
"2";"152";"Anne Marit";"Bredalen";"F";"NOR";"Åsnes Skiskytterlag / Team Bardøla";"NM Fellesstart, 10.01.2016";"K20-21";"39:19.8";"0:58.4";"2016-01-10T11:09:19.8000000";"";""
"3";"161";"Hilde";"Eide";"F";"NOR";"Øystre Slidre SSL / Meråker Videregående skole";"NM Fellesstart, 10.01.2016";"K20-21";"39:38.0";"1:16.6";"2016-01-10T11:09:38.0000000";"";""
"4";"155";"Ragnhild";"Femsteinevik";"F";"NOR";"Hålandsdal IL / Team Glalaks";"NM Fellesstart, 10.01.2016";"K20-21";"39:53.0";"1:31.6";"2016-01-10T11:09:53.0000000";"";""
"5";"157";"Jenny";"ENODD";"F";"NOR";"Budal IL / Team Statkraft Midt-Norge";"NM Fellesstart, 10.01.2016";"K20-21";"40:00.8";"1:39.4";"2016-01-10T11:10:00.8000000";"";""
"6";"159";"Lotte";"Lie";"F";"NOR";"Skatval Skilag";"NM Fellesstart, 10.01.2016";"K20-21";"40:17.1";"1:55.7";"2016-01-10T11:10:17.1000000";"";""
"7";"153";"Eline";"Grue";"F";"NOR";"Kvikne IL";"NM Fellesstart, 10.01.2016";"K20-21";"40:35.8";"2:14.4";"2016-01-10T11:10:35.8000000";"";""
"8";"164";"Kristin Våga";"Fløttum";"F";"NOR";"Skaun IL / Heimdal VGS";"NM Fellesstart, 10.01.2016";"K20-21";"40:52.1";"2:30.7";"2016-01-10T11:10:52.1000000";"";""
"9";"163";"Ida Emilie";"Herfoss";"F";"NOR";"Drangedal Idrettslag";"NM Fellesstart, 10.01.2016";"K20-21";"41:18.6";"2:57.2";"2016-01-10T11:11:18.6000000";"";""
"10";"158";"Gunhild Viljugrein";"Stølen";"F";"NOR";"Bærums Skiklub / Team Statkraft Midt-Norge";"NM Fellesstart, 10.01.2016";"K20-21";"41:31.0";"3:09.6";"2016-01-10T11:11:31.0000000";"";""
"11";"173";"Anitra";"Vognild";"F";"NOR";"Bjerke IL Ski";"NM Fellesstart, 10.01.2016";"K20-21";"41:38.8";"3:17.4";"2016-01-10T11:11:38.8000000";"";""
"12";"165";"Kristin Bugge";"Lyche";"F";"NOR";"Bærums Skiklub / Team Statkraft Oslofjord";"NM Fellesstart, 10.01.2016";"K20-21";"41:41.8";"3:20.4";"2016-01-10T11:11:41.8000000";"";""
"13";"151";"Turi Storstrøm";"Thoresen";"F";"NOR";"Alvdal IL / Team Bardøla";"NM Fellesstart, 10.01.2016";"K20-21";"41:44.7";"3:23.3";"2016-01-10T11:11:44.7000000";"";""
"14";"156";"Karoline Offigstad";"Knotten";"F";"NOR";"Vingrom IL";"NM Fellesstart, 10.01.2016";"K20-21";"41:58.8";"3:37.4";"2016-01-10T11:11:58.8000000";"";""
"15";"169";"Frida Lovise";"Sørmo";"F";"NOR";"Bossmo & Ytteren IL / Team Troms & Finnmark";"NM Fellesstart, 10.01.2016";"K20-21";"42:59.0";"4:37.6";"2016-01-10T11:12:59.0000000";"";""
"16";"162";"Hedda Lundeberg";"Aas";"F";"NOR";"Bø Skiskyttarlag";"NM Fellesstart, 10.01.2016";"K20-21";"43:02.4";"4:41.0";"2016-01-10T11:13:02.4000000";"";""
"17";"191";"Emma";"Lindberg";"F";"SWE";"";"NM Fellesstart, 10.01.2016";"K20-21";"43:18.8";"4:57.4";"2016-01-10T11:14:48.8000000";"";""
"18";"170";"Ragnhild";"Oftedal";"F";"NOR";"Haltdalen IL";"NM Fellesstart, 10.01.2016";"K20-21";"43:46.5";"5:25.1";"2016-01-10T11:13:46.5000000";"";""
"19";"171";"Runa Simonsen";"Blix";"F";"NOR";"Tromsø Skiskytterlag";"NM Fellesstart, 10.01.2016";"K20-21";"43:54.8";"5:33.4";"2016-01-10T11:13:54.8000000";"";""
"20";"179";"Line";"Sjåheim";"F";"NOR";"Østre Toten Skilag";"NM Fellesstart, 10.01.2016";"K20-21";"43:57.2";"5:35.8";"2016-01-10T11:13:57.2000000";"";""
"21";"166";"Mari";"Sverdrup";"F";"NOR";"Dombås IL";"NM Fellesstart, 10.01.2016";"K20-21";"44:30.4";"6:09.0";"2016-01-10T11:14:30.4000000";"";""
"22";"182";"Mari Sollid";"EIDE";"F";"NOR";"Stårheim IL";"NM Fellesstart, 10.01.2016";"K20-21";"44:30.5";"6:09.1";"2016-01-10T11:16:00.5000000";"";""
"23";"176";"Silje";"Bakken";"F";"NOR";"Leik, IL";"NM Fellesstart, 10.01.2016";"K20-21";"44:31.9";"6:10.5";"2016-01-10T11:14:31.9000000";"";""
"24";"180";"Silja Fjærestad";"Hønsi";"F";"NOR";"Vik IL / Team Glalaks";"NM Fellesstart, 10.01.2016";"K20-21";"44:34.1";"6:12.7";"2016-01-10T11:14:34.1000000";"";""
"25";"168";"Sara Ehrenpohl";"Sand (3427446)";"F";"NOR";"Byåsen Skiskytterlag";"NM Fellesstart, 10.01.2016";"K20-21";"45:37.3";"7:15.9";"2016-01-10T11:15:37.3000000";"";""
"26";"177";"Anne Katrine";"Tønset";"F";"NOR";"Røros IL";"NM Fellesstart, 10.01.2016";"K20-21";"45:39.0";"7:17.6";"2016-01-10T11:15:39.0000000";"";""
"27";"172";"Ingvild";"Berlandstveit";"F";"NOR";"Hålandsdal IL / Team Glalaks";"NM Fellesstart, 10.01.2016";"K20-21";"46:15.1";"7:53.7";"2016-01-10T11:16:15.1000000";"";""
"28";"167";"Katja Sha Voje";"Bjørnstad";"F";"NOR";"Oslo Skiskytterlag / Team Statkraft Oslofjord";"NM Fellesstart, 10.01.2016";"K20-21";"46:26.2";"8:04.8";"2016-01-10T11:16:26.2000000";"";""
"29";"184";"Christine Williksen";"Høiland";"F";"NOR";"Fossum IF / Team Statkraft Innlandet";"NM Fellesstart, 10.01.2016";"K20-21";"46:34.7";"8:13.3";"2016-01-10T11:18:04.7000000";"";""
"30";"188";"Marianne";"Røstad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"K20-21";"46:51.5";"8:30.1";"2016-01-10T11:18:21.5000000";"";""
"31";"178";"Marielle Holen";"Årevik";"F";"NOR";"Vik IL / Team Glalaks";"NM Fellesstart, 10.01.2016";"K20-21";"47:22.8";"9:01.4";"2016-01-10T11:17:22.8000000";"";""
"32";"181";"Eirin Sangesland";"Tveit";"F";"NOR";"Øvrebø IL / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K20-21";"47:33.1";"9:11.7";"2016-01-10T11:19:03.1000000";"";""
"33";"186";"Anette";"Heldal";"F";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K20-21";"47:59.5";"9:38.1";"2016-01-10T11:19:29.5000000";"";""
"34";"187";"Mari";"Bøygard";"F";"NOR";"Ål Skiskyttarlag";"NM Fellesstart, 10.01.2016";"K20-21";"48:17.6";"9:56.2";"2016-01-10T11:19:47.6000000";"";""
"35";"190";"Norunn Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK";"NM Fellesstart, 10.01.2016";"K20-21";"48:33.3";"10:11.9";"2016-01-10T11:20:03.3000000";"";""
"36";"183";"Mathilde";"Hustoft";"F";"NOR";"Asker SK";"NM Fellesstart, 10.01.2016";"K20-21";"49:16.9";"10:55.5";"2016-01-10T11:20:46.9000000";"";""
"37";"185";"Inga Elise";"Vik";"F";"NOR";"Sunnylven IL";"NM Fellesstart, 10.01.2016";"K20-21";"0:00.0";"";"";"";""
"1";"64";"Ole Andreas";"Flotten";"M";"NOR";"Oppdal IL / Team Bardøla";"NM Fellesstart, 10.01.2016";"M20-21";"39:51.9";"0:00.0";"2016-01-10T10:24:51.9000000";"";""
"2";"66";"Sindre";"Pettersen";"M";"NOR";"Nittedal Skiskytterlag";"NM Fellesstart, 10.01.2016";"M20-21";"39:57.8";"0:05.9";"2016-01-10T10:24:57.8000000";"";""
"3";"61";"Isak Flo";"Bødal";"M";"NOR";"Stårheim IL";"NM Fellesstart, 10.01.2016";"M20-21";"40:04.3";"0:12.4";"2016-01-10T10:25:04.3000000";"";""
"4";"65";"Kristoffer";"Jonsson";"M";"NOR";"Vingrom IL / Team Bardøla";"NM Fellesstart, 10.01.2016";"M20-21";"40:06.4";"0:14.5";"2016-01-10T10:25:06.4000000";"";""
"5";"75";"Arild";"Fosse";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Fellesstart, 10.01.2016";"M20-21";"40:25.1";"0:33.2";"2016-01-10T10:25:25.1000000";"";""
"6";"62";"Lars Gunnar";"Skjevdal";"M";"NOR";"Røros IL";"NM Fellesstart, 10.01.2016";"M20-21";"40:52.8";"1:00.9";"2016-01-10T10:25:52.8000000";"";""
"7";"87";"Anders Brekke";"Nilsen";"M";"NOR";"IL Bevern / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"M20-21";"40:55.1";"1:03.2";"2016-01-10T10:25:55.1000000";"";""
"8";"80";"Brage Malm";"MONSTAD";"M";"NOR";"Lier IL";"NM Fellesstart, 10.01.2016";"M20-21";"40:55.5";"1:03.6";"2016-01-10T10:25:55.5000000";"";""
"9";"68";"Sindre Fjellheim";"Jorde";"M";"NOR";"Asker SK / Team Holmenkollen";"NM Fellesstart, 10.01.2016";"M20-21";"40:58.6";"1:06.7";"2016-01-10T10:25:58.6000000";"";""
"10";"67";"Georg Noer";"Dotzler";"M";"NOR";"Fossum IF / Team Statkraft Oslofjord";"NM Fellesstart, 10.01.2016";"M20-21";"41:07.5";"1:15.6";"2016-01-10T10:26:07.5000000";"";""
"11";"91";"Tobias Eid";"Løvås";"M";"NOR";"Trondhjems Skiskyttere";"NM Fellesstart, 10.01.2016";"M20-21";"41:18.1";"1:26.2";"2016-01-10T10:27:48.1000000";"";""
"12";"78";"Lars Aasheim";"Svaland";"M";"NOR";"Birkenes IL";"NM Fellesstart, 10.01.2016";"M20-21";"41:26.3";"1:34.4";"2016-01-10T10:26:26.3000000";"";""
"13";"85";"Steinar";"Riksaasen";"M";"NOR";"Dombås IL";"NM Fellesstart, 10.01.2016";"M20-21";"41:26.4";"1:34.5";"2016-01-10T10:26:26.4000000";"";""
"14";"94";"Vegard Bruem";"Reistad";"M";"NOR";"Stiklestad IL";"NM Fellesstart, 10.01.2016";"M20-21";"41:50.7";"1:58.8";"2016-01-10T10:28:20.7000000";"";""
"15";"81";"Sondre";"BOLLUM";"M";"NOR";"Gjøvik SK / Team Skistua Hemsedal";"NM Fellesstart, 10.01.2016";"M20-21";"42:12.2";"2:20.3";"2016-01-10T10:27:12.2000000";"";""
"16";"72";"Jon Nikolai Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"M20-21";"42:12.9";"2:21.0";"2016-01-10T10:27:12.9000000";"";""
"17";"114";"Øystein";"Nordbotten";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"M20-21";"42:29.6";"2:37.7";"2016-01-10T10:28:59.6000000";"";""
"18";"63";"Anders Sommerstad";"Juveli";"M";"NOR";"Vingrom IL / Team Skistua Hemsedal";"NM Fellesstart, 10.01.2016";"M20-21";"42:30.6";"2:38.7";"2016-01-10T10:27:30.6000000";"";""
"19";"71";"Amund";"Owren";"M";"NOR";"Vingrom IL / Team Skistua Hemsedal";"NM Fellesstart, 10.01.2016";"M20-21";"42:30.7";"2:38.8";"2016-01-10T10:27:30.7000000";"";""
"20";"88";"Peder";"Hojem";"M";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"M20-21";"42:33.1";"2:41.2";"2016-01-10T10:27:33.1000000";"";""
"21";"113";"Vetle";"Løchting";"M";"NOR";"Sørskogbygda IL / Team Natrudstilen";"NM Fellesstart, 10.01.2016";"M20-21";"42:33.6";"2:41.7";"2016-01-10T10:29:03.6000000";"";""
"22";"69";"Thomas";"Storvik";"M";"NOR";"Bærums Skiklub / Team Statkraft Oslofjord";"NM Fellesstart, 10.01.2016";"M20-21";"42:36.4";"2:44.5";"2016-01-10T10:27:36.4000000";"";""
"23";"110";"Mats";"ENGEN";"M";"NOR";"Tromsø Skiskytterlag";"NM Fellesstart, 10.01.2016";"M20-21";"42:47.6";"2:55.7";"2016-01-10T10:29:17.6000000";"";""
"24";"97";"Steinar";"Valbø";"M";"NOR";"Drangedal Idrettslag / Team TeVe";"NM Fellesstart, 10.01.2016";"M20-21";"42:55.4";"3:03.5";"2016-01-10T10:29:25.4000000";"";""
"25";"79";"Hogne Findal";"Skar";"M";"NOR";"Sannidal Idrettslag";"NM Fellesstart, 10.01.2016";"M20-21";"43:03.3";"3:11.4";"2016-01-10T10:28:03.3000000";"";""
"26";"109";"Håvard Nøkleby";"Petterson";"M";"NOR";"Østre Toten Skilag";"NM Fellesstart, 10.01.2016";"M20-21";"43:06.9";"3:15.0";"2016-01-10T10:29:36.9000000";"";""
"27";"98";"Robert";"Sircus";"M";"NOR";"Sirdal Skilag";"NM Fellesstart, 10.01.2016";"M20-21";"43:07.3";"3:15.4";"2016-01-10T10:29:37.3000000";"";""
"28";"105";"Magnus";"Håkonsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"NM Fellesstart, 10.01.2016";"M20-21";"43:17.0";"3:25.1";"2016-01-10T10:29:47.0000000";"";""
"29";"90";"Kristian Østberg";"Killingberg";"M";"";"Lier IL / NTG Geilo";"NM Fellesstart, 10.01.2016";"M20-21";"43:18.6";"3:26.7";"2016-01-10T10:28:18.6000000";"";""
"30";"70";"Endre";"WOLD";"M";"NOR";"Vik IL / Team Glalaks";"NM Fellesstart, 10.01.2016";"M20-21";"43:18.7";"3:26.8";"2016-01-10T10:28:18.7000000";"";""
"31";"124";"Jonatan";"FORSMAN";"M";"SWE";"";"NM Fellesstart, 10.01.2016";"M20-21";"43:38.6";"3:46.7";"2016-01-10T10:30:08.6000000";"";""
"32";"122";"Espen";"Johnsen";"M";"NOR";"Knaben og Fjotland IL / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"M20-21";"43:39.4";"3:47.5";"2016-01-10T10:30:09.4000000";"";""
"33";"86";"Asbjørn";"Madsstuen";"M";"NOR";"Asker SK";"NM Fellesstart, 10.01.2016";"M20-21";"43:42.3";"3:50.4";"2016-01-10T10:28:42.3000000";"";""
"34";"77";"Even";"Nordbø";"M";"NOR";"Fyresdal Skiskyttarlag";"NM Fellesstart, 10.01.2016";"M20-21";"43:44.3";"3:52.4";"2016-01-10T10:28:44.3000000";"";""
"35";"89";"Markus Zachariassen";"Rørvik";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"M20-21";"43:44.4";"3:52.5";"2016-01-10T10:28:44.4000000";"";""
"36";"84";"Henrik";"Aslesen";"M";"NOR";"Fet SK / Team Statkraft Oslofjord";"NM Fellesstart, 10.01.2016";"M20-21";"44:04.0";"4:12.1";"2016-01-10T10:29:04.0000000";"";""
"37";"83";"Sverre Ryland";"Glomnes";"M";"NOR";"Fet SK / Team Statkraft Oslofjord";"NM Fellesstart, 10.01.2016";"M20-21";"44:16.9";"4:25.0";"2016-01-10T10:29:16.9000000";"";""
"38";"93";"Espen";"Fystro";"M";"NOR";"Vingrom IL / Team Bardøla";"NM Fellesstart, 10.01.2016";"M20-21";"44:18.5";"4:26.6";"2016-01-10T10:30:48.5000000";"";""
"39";"95";"Jakob";"Hanserud";"M";"NOR";"Asker SK";"NM Fellesstart, 10.01.2016";"M20-21";"44:20.7";"4:28.8";"2016-01-10T10:30:50.7000000";"";""
"40";"82";"Hans";"RUUD";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"NM Fellesstart, 10.01.2016";"M20-21";"44:24.3";"4:32.4";"2016-01-10T10:29:24.3000000";"";""
"41";"76";"Leif Malvin";"HJELMEVOLL";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Fellesstart, 10.01.2016";"M20-21";"44:25.5";"4:33.6";"2016-01-10T10:29:25.5000000";"";""
"42";"96";"Eirik Ishol";"Skogan";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"M20-21";"44:39.8";"4:47.9";"2016-01-10T10:31:09.8000000";"";""
"43";"117";"Magne";"Harborg";"M";"NOR";"Røros IL";"NM Fellesstart, 10.01.2016";"M20-21";"44:55.5";"5:03.6";"2016-01-10T10:31:25.5000000";"";""
"44";"100";"Stian Granheim";"Skåland";"M";"NOR";"Moi IL / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"M20-21";"45:06.8";"5:14.9";"2016-01-10T10:31:36.8000000";"";""
"45";"116";"Espen Segrov";"NES";"M";"NOR";"Fana IL / Team Glalaks";"NM Fellesstart, 10.01.2016";"M20-21";"45:16.1";"5:24.2";"2016-01-10T10:31:46.1000000";"";""
"46";"108";"Georg Kristian";"Halsteinslid";"M";"NOR";"Markane IL";"NM Fellesstart, 10.01.2016";"M20-21";"45:31.2";"5:39.3";"2016-01-10T10:32:01.2000000";"";""
"47";"111";"Øivind";"Klynderud";"M";"NOR";"Østre Toten Skilag / Meråker Videregående skole";"NM Fellesstart, 10.01.2016";"M20-21";"45:42.5";"5:50.6";"2016-01-10T10:32:12.5000000";"";""
"48";"120";"Jens Bredde";"Vig";"M";"NOR";"Asker SK";"NM Fellesstart, 10.01.2016";"M20-21";"45:43.8";"5:51.9";"2016-01-10T10:32:13.8000000";"";""
"49";"112";"Anders";"Østebø";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"M20-21";"48:14.2";"8:22.3";"2016-01-10T10:34:44.2000000";"";""
"50";"121";"Fredrik";"Almås";"M";"NOR";"Byåsen Skiskytterlag";"NM Fellesstart, 10.01.2016";"M20-21";"49:48.4";"9:56.5";"2016-01-10T10:36:18.4000000";"";""
"51";"123";"Olav";"Skråmestø";"M";"NOR";"Ål Skiskyttarlag";"NM Fellesstart, 10.01.2016";"M20-21";"51:29.5";"11:37.6";"2016-01-10T10:37:59.5000000";"";""
"52";"102";"Vegard";"Selvnes";"M";"NOR";"Orkdal IL / Team Statkraft Midt-Norge";"NM Fellesstart, 10.01.2016";"M20-21";"0:00.0";"";"";"";""
