"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"41";"492";"Sander Kulstad";"Haugen";"M";"NOR";"Østre Toten Skilag";"NM Normal, 26.februar";"M17";"46:07.2";"8:36.0";"2016-02-26T16:29:07.6000000";"";""
"42";"538";"Trygve Deinboll";"Markås";"M";"NOR";"Bossmo & Ytteren IL";"NM Normal, 26.februar";"M17";"46:19.3";"8:48.1";"2016-02-26T16:52:20.0000000";"";""
"43";"509";"Eirik Markus";"Rinde";"M";"NOR";"Vik IL / Team Glalaks";"NM Normal, 26.februar";"M17";"46:20.0";"8:48.8";"2016-02-26T16:37:50.3000000";"";""
"44";"532";"Sindre Vassdal";"Johannesen";"M";"NOR";"Hernes IL / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M17";"46:41.0";"9:09.8";"2016-02-26T16:49:41.3000000";"";""
"45";"454";"Mathias Hagen";"Bergheim";"M";"NOR";"Bærums Skiklub";"NM Normal, 26.februar";"M17";"46:41.6";"9:10.4";"2016-02-26T16:10:42.2000000";"";""
"46";"469";"Sander";"Bach-Gansmo";"M";"NOR";"Fossum IF / Wang Toppidrett";"NM Normal, 26.februar";"M17";"46:45.6";"9:14.4";"2016-02-26T16:18:15.8000000";"";""
"47";"534";"Jørgen";"Dalum";"M";"NOR";"Dombås IL";"NM Normal, 26.februar";"M17";"46:55.0";"9:23.8";"2016-02-26T16:50:55.4000000";"";""
"48";"467";"Sigurd Vangberg";"Vaadal";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"46:56.4";"9:25.2";"2016-02-26T16:17:26.9000000";"";""
"49";"510";"Herman";"Riber";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"NM Normal, 26.februar";"M17";"46:58.4";"9:27.2";"2016-02-26T16:38:58.4000000";"";""
"50";"516";"Johannes Grann";"Vingelen";"M";"NOR";"Vik IL";"NM Normal, 26.februar";"M17";"47:08.2";"9:37.0";"2016-02-26T16:42:08.5000000";"";""
"51";"466";"Sigurd Jerleif";"Beverfjord";"M";"NOR";"Tingvoll IL";"NM Normal, 26.februar";"M17";"47:12.3";"9:41.1";"2016-02-26T16:17:12.4000000";"";""
"52";"478";"Magnus Raaum";"Langseth";"M";"NOR";"Østre Toten Skilag";"NM Normal, 26.februar";"M17";"47:29.1";"9:57.9";"2016-02-26T16:23:29.1000000";"";""
"53";"535";"Kristoffer Schulz";"Solum";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NM Normal, 26.februar";"M17";"47:49.5";"10:18.3";"2016-02-26T16:52:20.1000000";"";""
"54";"476";"Henrik André";"Larsen";"M";"NOR";"IL Bevern / Team Kongsberg";"NM Normal, 26.februar";"M17";"47:59.2";"10:28.0";"2016-02-26T16:22:59.6000000";"";""
"55";"491";"Ola Martinius";"WINGESTAD";"M";"NOR";"Svene IL / Team Kongsberg";"NM Normal, 26.februar";"M17";"48:06.5";"10:35.3";"2016-02-26T16:30:37.1000000";"";""
"56";"520";"Gaute";"Owren";"M";"NOR";"Vingrom IL";"NM Normal, 26.februar";"M17";"48:20.9";"10:49.7";"2016-02-26T16:45:21.2000000";"";""
"57";"506";"Marius Tjelde";"Vaagen";"M";"NOR";"Molde og Omegn IF / Meråker Videregående skole";"NM Normal, 26.februar";"M17";"48:26.4";"10:55.2";"2016-02-26T16:38:27.0000000";"";""
"58";"461";"Sivert";"Myrold";"M";"NOR";"Stårheim IL";"NM Normal, 26.februar";"M17";"48:26.8";"10:55.6";"2016-02-26T16:15:57.4000000";"";""
"59";"528";"Ragnar";"Finden";"M";"NOR";"Vik IL / Team Glalaks";"NM Normal, 26.februar";"M17";"48:33.2";"11:02.0";"2016-02-26T16:49:33.6000000";"";""
"60";"524";"Halvor";"Skrindo";"M";"NOR";"Ål Skiskyttarlag / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M17";"48:36.3";"11:05.1";"2016-02-26T16:47:36.6000000";"";""
"61";"521";"Indre";"Halseth";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"NM Normal, 26.februar";"M17";"48:55.3";"11:24.1";"2016-02-26T16:46:26.2000000";"";""
"62";"468";"Anders";"RINGEN";"M";"NOR";"Bjerke IL Ski";"NM Normal, 26.februar";"M17";"49:05.2";"11:34.0";"2016-02-26T16:20:06.1000000";"";""
"63";"527";"Jørgen Traasdahl";"Fornes";"M";"NOR";"Oslo Skiskytterlag / Persbråten vgs";"NM Normal, 26.februar";"M17";"49:30.6";"11:59.4";"2016-02-26T16:50:01.4000000";"";""
"64";"494";"Stian Strand";"Paulsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"NM Normal, 26.februar";"M17";"49:59.3";"12:28.1";"2016-02-26T16:33:59.7000000";"";""
"65";"539";"Peter";"Haddon";"M";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NM Normal, 26.februar";"M17";"50:18.0";"12:46.8";"2016-02-26T16:56:48.7000000";"";""
"66";"455";"Henrik Glede";"Hauge";"M";"NOR";"Fossum IF";"NM Normal, 26.februar";"M17";"50:21.5";"12:50.3";"2016-02-26T16:14:51.9000000";"";""
"67";"456";"Tobias";"Hægeland";"M";"NOR";"Øvrebø IL";"NM Normal, 26.februar";"M17";"50:27.2";"12:56.0";"2016-02-26T16:15:27.3000000";"";""
"68";"542";"Mathias";"Witte";"M";"NOR";"Alta Skiskytterlag / Team Troms & Finnmark";"NM Normal, 26.februar";"M17";"50:34.5";"13:03.3";"2016-02-26T16:58:34.4000000";"";""
"69";"482";"Gard Edvard";"Myhr";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"50:42.9";"13:11.7";"2016-02-26T16:28:43.6000000";"";""
"70";"460";"Kristian Lindh";"Aandahl";"M";"NOR";"IL Bevern / Team Kongsberg";"NM Normal, 26.februar";"M17";"51:15.9";"13:44.7";"2016-02-26T16:18:16.3000000";"";""
"71";"530";"Sondre";"Gregersen";"M";"NOR";"Vingrom IL";"NM Normal, 26.februar";"M17";"51:25.8";"13:54.6";"2016-02-26T16:53:25.9000000";"";""
"72";"507";"Vidar";"Brenna";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"NM Normal, 26.februar";"M17";"51:38.6";"14:07.4";"2016-02-26T16:42:09.4000000";"";""
"73";"541";"Emil Kloster";"Snekkevik";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"51:40.5";"14:09.3";"2016-02-26T16:59:10.9000000";"";""
"74";"522";"Martin Øyen";"Tøraasen";"M";"NOR";"Folldal IF";"NM Normal, 26.februar";"M17";"51:44.5";"14:13.3";"2016-02-26T16:49:44.8000000";"";""
"75";"508";"Anders";"Haugskott";"M";"NOR";"Skaun IL";"NM Normal, 26.februar";"M17";"52:09.1";"14:37.9";"2016-02-26T16:43:09.8000000";"";""
"76";"531";"Håkon Fodstad";"Bredesen";"M";"NOR";"Østre Toten Skilag";"NM Normal, 26.februar";"M17";"52:33.6";"15:02.4";"2016-02-26T16:55:03.7000000";"";""
"77";"502";"Markus";"Grubben Sæthermoen";"M";"NOR";"Østre Toten Skilag";"NM Normal, 26.februar";"M17";"52:52.0";"15:20.8";"2016-02-26T16:40:52.4000000";"";""
"78";"458";"Simen Mathias";"Risnes";"M";"NOR";"Tonstad IL / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M17";"53:21.4";"15:50.2";"2016-02-26T16:19:22.2000000";"";""
"79";"529";"Caspar Friedrich";"Hartmann";"M";"NOR";"Lierne IL / Meråker Videregående skole";"NM Normal, 26.februar";"M17";"54:13.5";"16:42.3";"2016-02-26T16:55:44.2300000";"";""
"80";"496";"Odd";"Wæhre";"M";"NOR";"Meråker Skiskytterklubb / Meråker Videregående skole";"NM Normal, 26.februar";"M17";"54:23.3";"16:52.1";"2016-02-26T16:39:23.7000000";"";""
"81";"519";"Martin";"Keiserud";"M";"NOR";"Åsnes Skiskytterlag";"NM Normal, 26.februar";"M17";"54:52.2";"17:21.0";"2016-02-26T16:51:22.2000000";"";""
"82";"503";"Markus Elias";"Breivik";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"59:49.9";"22:18.7";"2016-02-26T16:48:20.6000000";"";""
"83";"464";"Svein Inge Kvinlog";"Beckstrøm";"M";"NOR";"Knaben og Fjotland IL";"NM Normal, 26.februar";"M17";"6:45.0";"";"";"";""
"84";"514";"Emil";"Åberg";"M";"NOR";"Ivrig IL / Team TeVe";"NM Normal, 26.februar";"M17";"0:00.0";"";"";"";""
"85";"511";"Gard Reier";"Groven";"M";"NOR";"Simostranda IL";"NM Normal, 26.februar";"M17";"0:00.0";"";"";"";""
"86";"475";"Lavrans";"Sandsæter";"M";"NOR";"Vinne Skilag / Steinkjer Videregående Skole";"NM Normal, 26.februar";"M17";"0:00.0";"";"";"";""
"87";"517";"Emil";"Simonsson";"M";"SWE";"";"NM Normal, 26.februar";"M17";"0:00.0";"";"";"";""
"88";"0";"Emil Kloster";"Snekkevik";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"0:00.0";"";"";"";""
"89";"498";"Magnus";"STOKKE";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"NM Normal, 26.februar";"M17";"0:00.0";"";"";"";""
"90";"471";"Halvor";"Wik";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"0:00.0";"";"";"";""
"1";"405";"Jørgen Brendengen";"Krogsæter";"M";"NOR";"Ullensaker SK / NTG Lillehammer";"NM Normal, 26.februar";"M18";"37:11.2";"0:00.0";"2016-02-26T15:36:41.5000000";"";""
"2";"410";"Truls Fjellheim";"Jorde";"M";"NOR";"Asker SK / Team Holmenkollen";"NM Normal, 26.februar";"M18";"38:13.8";"1:02.6";"2016-02-26T15:40:13.9000000";"";""
"3";"381";"Fredrik";"Bucher-Johannessen";"M";"NOR";"Try, Idrettslaget / NTG Geilo";"NM Normal, 26.februar";"M18";"38:41.3";"1:30.1";"2016-02-26T15:26:11.8000000";"";""
"4";"389";"Magnus";"Horten";"M";"NOR";"Os IL / NTG Lillehammer";"NM Normal, 26.februar";"M18";"39:15.1";"2:03.9";"2016-02-26T15:30:45.5000000";"";""
"5";"441";"Håvard Kne";"Galåen";"M";"NOR";"Røros IL / Meråker Videregående skole";"NM Normal, 26.februar";"M18";"39:45.3";"2:34.1";"2016-02-26T15:57:15.4000000";"";""
"6";"426";"Hågen";"Solbakken";"M";"NOR";"Sørskogbygda IL / Team Natrudstilen";"NM Normal, 26.februar";"M18";"40:07.2";"2:56.0";"2016-02-26T15:50:07.5000000";"";""
"7";"413";"Knut Lussand";"Selheim";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Normal, 26.februar";"M18";"40:12.5";"3:01.3";"2016-02-26T15:43:42.9000000";"";""
"8";"386";"Iver Gjestvang";"Olimb";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NM Normal, 26.februar";"M18";"40:16.7";"3:05.5";"2016-02-26T15:30:17.1000000";"";""
"9";"449";"Øyvind Aalling";"Lio";"M";"NOR";"Bjerke IL Ski / NTG Geilo";"NM Normal, 26.februar";"M18";"40:18.5";"3:07.3";"2016-02-26T16:01:47.8000000";"";""
"10";"402";"Øyvind Rikheim";"Haugan";"M";"NOR";"Try, Idrettslaget / NTG Geilo";"NM Normal, 26.februar";"M18";"40:20.2";"3:09.0";"2016-02-26T15:38:20.5000000";"";""
"11";"388";"Benjamin Haukedal";"SKAAHEIM";"M";"NOR";"Skoppum IL / NTG Geilo";"NM Normal, 26.februar";"M18";"40:26.7";"3:15.5";"2016-02-26T15:31:27.0000000";"";""
"12";"425";"Simen Smetbak";"Eriksen";"M";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NM Normal, 26.februar";"M18";"40:41.8";"3:30.6";"2016-02-26T15:50:12.3000000";"";""
"13";"448";"Sivert";"Borgen";"M";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NM Normal, 26.februar";"M18";"40:45.0";"3:33.8";"2016-02-26T16:01:45.2000000";"";""
"14";"437";"Joakim";"Ekern";"M";"NOR";"Lørenskog SK";"NM Normal, 26.februar";"M18";"41:11.4";"4:00.2";"2016-02-26T15:56:41.9000000";"";""
"15";"431";"Trygve Bondhus";"Often";"M";"NOR";"Tynset IF";"NM Normal, 26.februar";"M18";"41:14.0";"4:02.8";"2016-02-26T15:53:44.0000000";"";""
"16";"406";"Mathias";"Skrede";"M";"NOR";"Geilo IL / NTG Geilo";"NM Normal, 26.februar";"M18";"41:29.8";"4:18.6";"2016-02-26T15:41:30.5000000";"";""
"17";"377";"Robin Johan";"Benonisen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M18";"41:38.1";"4:26.9";"2016-02-26T15:27:08.9000000";"";""
"18";"372";"Vegar Horneberg";"Selnæs";"M";"NOR";"Trondhjems Skiskyttere";"NM Normal, 26.februar";"M18";"41:41.8";"4:30.6";"2016-02-26T15:24:41.6000000";"";""
"19";"445";"Håkon Midthjell";"Gjørven";"M";"NOR";"Markane IL / Stryn Videregående Skole";"NM Normal, 26.februar";"M18";"41:44.4";"4:33.2";"2016-02-26T16:01:14.8000000";"";""
"20";"387";"Jonas Bogen";"Øye";"M";"NOR";"Trondhjems Skiskyttere / NTG Geilo";"NM Normal, 26.februar";"M18";"41:44.8";"4:33.6";"2016-02-26T15:32:14.9000000";"";""
"21";"394";"Tobias";"Nyborg";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Normal, 26.februar";"M18";"41:47.1";"4:35.9";"2016-02-26T15:35:47.2000000";"";""
"22";"397";"Magnus Gjersvold";"Haug";"M";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NM Normal, 26.februar";"M18";"41:58.9";"4:47.7";"2016-02-26T15:37:29.5000000";"";""
"23";"446";"Herman Grytbakk";"Tronsaune";"M";"NOR";"Røros IL";"NM Normal, 26.februar";"M18";"42:02.9";"4:51.7";"2016-02-26T16:02:03.5000000";"";""
"24";"414";"Halvor";"Eidissen";"M";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"NM Normal, 26.februar";"M18";"42:05.8";"4:54.6";"2016-02-26T15:46:06.5000000";"";""
"25";"419";"Einar Carlson";"Hegge";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Normal, 26.februar";"M18";"42:14.1";"5:02.9";"2016-02-26T15:48:44.2000000";"";""
"26";"409";"Hans Kristian";"Sørum";"M";"NOR";"Mjøsski / NTG Lillehammer";"NM Normal, 26.februar";"M18";"42:28.4";"5:17.2";"2016-02-26T15:43:57.9000000";"";""
"27";"408";"Vebjørn";"Sørum";"M";"NOR";"Søndre Ål Sportsklubb / NTG Lillehammer";"NM Normal, 26.februar";"M18";"42:49.0";"5:37.8";"2016-02-26T15:43:49.4000000";"";""
"28";"422";"Edvard";"Fjærtoft";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Normal, 26.februar";"M18";"42:51.1";"5:39.9";"2016-02-26T15:50:51.5000000";"";""
"29";"374";"Rasmus";"Krogstad";"M";"NOR";"Try, Idrettslaget / NTG Geilo";"NM Normal, 26.februar";"M18";"42:51.6";"5:40.4";"2016-02-26T15:26:50.9000000";"";""
"30";"417";"Eirik";"SANDNES";"M";"NOR";"Trondhjems Skiskyttere";"NM Normal, 26.februar";"M18";"42:54.7";"5:43.5";"2016-02-26T15:48:24.8000000";"";""
"31";"423";"Håkon";"Rybråten";"M";"NOR";"Fet SK / NTG Lillehammer";"NM Normal, 26.februar";"M18";"43:06.8";"5:55.6";"2016-02-26T15:51:37.1000000";"";""
"32";"383";"Torje Usland";"Dahl";"M";"NOR";"Marnardal IL / Sirdal Videregående skole";"NM Normal, 26.februar";"M18";"43:12.8";"6:01.6";"2016-02-26T15:31:43.5000000";"";""
"33";"432";"Jørgen Uglem";"Mobakken";"M";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"NM Normal, 26.februar";"M18";"43:16.0";"6:04.8";"2016-02-26T15:56:16.8000000";"";""
"34";"442";"Marius";"Holmsen";"M";"NOR";"Fossum IF";"NM Normal, 26.februar";"M18";"43:18.7";"6:07.5";"2016-02-26T16:01:19.0000000";"";""
"35";"438";"Lars-Erik";"Telseth";"M";"NOR";"Volda Turn og IL / Stryn Videregående Skole";"NM Normal, 26.februar";"M18";"43:27.4";"6:16.2";"2016-02-26T15:59:28.0000000";"";""
"36";"434";"Dag Sander";"Bjørndalen";"M";"NOR";"Simostranda IL / NTG Geilo";"NM Normal, 26.februar";"M18";"43:36.5";"6:25.3";"2016-02-26T15:57:36.2000000";"";""
"37";"436";"Markus Maurtvedt";"Unneberg";"M";"NOR";"Ivrig IL / Team TeVe";"NM Normal, 26.februar";"M18";"43:39.0";"6:27.8";"2016-02-26T15:58:39.4000000";"";""
"38";"412";"Rasmus";"Lie";"M";"NOR";"Skatval Skilag";"NM Normal, 26.februar";"M18";"43:46.5";"6:35.3";"2016-02-26T15:46:47.0000000";"";""
"39";"400";"Magnus";"Birkeland";"M";"NOR";"Asker SK";"NM Normal, 26.februar";"M18";"43:58.3";"6:47.1";"2016-02-26T15:40:58.4000000";"";""
"40";"433";"Embrik Nikolia Grann";"Hevrøy";"M";"NOR";"Try, Idrettslaget / NTG Geilo";"NM Normal, 26.februar";"M18";"44:01.8";"6:50.6";"2016-02-26T15:57:32.0000000";"";""
"41";"398";"Brage";"BERGSMYR";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NM Normal, 26.februar";"M18";"44:02.5";"6:51.3";"2016-02-26T15:40:02.6000000";"";""
"42";"378";"Fredrik";"Nordby";"M";"NOR";"Fet SK / Meråker Videregående skole";"NM Normal, 26.februar";"M18";"44:23.4";"7:12.2";"2016-02-26T15:30:24.1800000";"";""
"43";"421";"Andre";"D'antoni";"M";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"NM Normal, 26.februar";"M18";"44:31.6";"7:20.4";"2016-02-26T15:52:02.2000000";"";""
"44";"416";"Isak Nikolai";"Hopland";"M";"NOR";"Hardbagg IL";"NM Normal, 26.februar";"M18";"44:42.0";"7:30.8";"2016-02-26T15:49:42.4000000";"";""
"45";"391";"Lars";"Kleven";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NM Normal, 26.februar";"M18";"44:42.2";"7:31.0";"2016-02-26T15:37:12.1000000";"";""
"46";"444";"Jonas";"Bueie";"M";"NOR";"Lier IL / NTG Geilo";"NM Normal, 26.februar";"M18";"44:49.0";"7:37.8";"2016-02-26T16:03:49.7000000";"";""
"47";"439";"Christian Brennhovd";"Bang";"M";"NOR";"Asker SK";"NM Normal, 26.februar";"M18";"44:56.8";"7:45.6";"2016-02-26T16:01:27.1000000";"";""
"48";"429";"Martin Smestu";"Holm";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"NM Normal, 26.februar";"M18";"45:15.9";"8:04.7";"2016-02-26T15:56:46.3000000";"";""
"49";"415";"Fredrik Aasen";"Strømsnes";"M";"NOR";"";"NM Normal, 26.februar";"M18";"45:20.3";"8:09.1";"2016-02-26T15:49:50.5000000";"";""
"50";"373";"Tarjei";"Tjørhom";"M";"NOR";"Sirdal Skilag / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M18";"45:38.7";"8:27.5";"2016-02-26T15:29:09.5000000";"";""
"51";"395";"Ola Nymoen";"Aas";"M";"NOR";"Røros IL";"NM Normal, 26.februar";"M18";"45:42.5";"8:31.3";"2016-02-26T15:40:13.1000000";"";""
"52";"404";"Erlend";"Bakken";"M";"NOR";"Markane IL / Stryn Videregående Skole";"NM Normal, 26.februar";"M18";"45:52.0";"8:40.8";"2016-02-26T15:44:52.6000000";"";""
"53";"428";"Adrian Stokdal";"Opheim";"M";"NOR";"Byåsen Skiskytterlag";"NM Normal, 26.februar";"M18";"45:56.3";"8:45.1";"2016-02-26T15:56:56.5000000";"";""
"54";"407";"Magnus Hole";"Mikalsen";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M18";"46:08.7";"8:57.5";"2016-02-26T15:46:39.0000000";"";""
"54";"451";"Christian";"Skøien";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NM Normal, 26.februar";"M18";"46:08.7";"8:57.5";"2016-02-26T16:08:39.0000000";"";""
"56";"411";"Øystein";"Markegård";"M";"NOR";"Geilo IL / NTG Geilo";"NM Normal, 26.februar";"M18";"46:20.9";"9:09.7";"2016-02-26T15:48:51.4000000";"";""
"57";"403";"Tommy Kokås";"Brandtzæg";"M";"NOR";"Steinkjer SK";"NM Normal, 26.februar";"M18";"46:26.0";"9:14.8";"2016-02-26T15:44:56.4000000";"";""
"58";"379";"Andreas";"Halsteinslid";"M";"NOR";"Markane IL / Stryn Videregående Skole";"NM Normal, 26.februar";"M18";"46:46.5";"9:35.3";"2016-02-26T15:33:16.5000000";"";""
"59";"430";"Mats Jørgen Nordmo";"Ingdal";"M";"NOR";"Målselvs Skiskyttere / Team Troms & Finnmark";"NM Normal, 26.februar";"M18";"46:47.1";"9:35.9";"2016-02-26T15:58:47.4000000";"";""
"60";"447";"Jarle Vegusdal";"Stølen";"M";"NOR";"Birkenes IL";"NM Normal, 26.februar";"M18";"46:52.7";"9:41.5";"2016-02-26T16:07:22.8000000";"";""
"61";"427";"Emil";"Rudh";"M";"SWE";"";"NM Normal, 26.februar";"M18";"46:55.8";"9:44.6";"2016-02-26T15:57:26.3000000";"";""
"62";"393";"Adrian";"Andreassen";"M";"NOR";"Nordreisa Idrettslag / Nordreisa vgs";"NM Normal, 26.februar";"M18";"47:05.9";"9:54.7";"2016-02-26T15:40:36.0000000";"";""
"63";"396";"Marthin Berg";"Kirkhus";"M";"NOR";"Asker SK / NTG-T";"NM Normal, 26.februar";"M18";"47:46.0";"10:34.8";"2016-02-26T15:42:46.4000000";"";""
"64";"376";"Ole Wanvik";"Haugen";"M";"NOR";"Skatval Skilag";"NM Normal, 26.februar";"M18";"48:06.6";"10:55.4";"2016-02-26T15:33:07.0000000";"";""
"65";"375";"Anders Sønsteby";"Flaagen";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NM Normal, 26.februar";"M18";"48:21.4";"11:10.2";"2016-02-26T15:32:51.9000000";"";""
"66";"443";"Erlend Kvittum";"Nytrøen";"M";"NOR";"Tynset IF";"NM Normal, 26.februar";"M18";"48:47.7";"11:36.5";"2016-02-26T16:07:17.9000000";"";""
"67";"452";"Emil Sebastian";"Konsmo";"M";"NOR";"Knaben og Fjotland IL / Sirdal Videregående skole";"NM Normal, 26.februar";"M18";"48:56.4";"11:45.2";"2016-02-26T16:11:57.0000000";"";""
"68";"384";"Erik";"Ramstad";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NM Normal, 26.februar";"M18";"50:14.3";"13:03.1";"2016-02-26T15:39:14.6000000";"";""
"69";"385";"Grim";"Nygård";"M";"NOR";"Markane IL / Stryn Videregående Skole";"NM Normal, 26.februar";"M18";"50:15.9";"13:04.7";"2016-02-26T15:39:46.2000000";"";""
"70";"424";"Niri Aabakken";"Berget";"M";"NOR";"Svene IL / Team Kongsberg";"NM Normal, 26.februar";"M18";"50:49.7";"13:38.5";"2016-02-26T15:59:50.6000000";"";""
"71";"399";"Odd Sindre";"Tonning";"M";"NOR";"Markane IL / Stryn Videregående Skole";"NM Normal, 26.februar";"M18";"50:51.4";"13:40.2";"2016-02-26T15:47:21.7000000";"";""
"72";"435";"Sindre Christoffer Tyldum";"Andresen";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"NM Normal, 26.februar";"M18";"51:34.6";"14:23.4";"2016-02-26T16:06:04.8000000";"";""
"73";"382";"Magnus";"Aamlid";"M";"NOR";"Birkenes IL / Sirdal Videregående skole";"NM Normal, 26.februar";"M18";"53:29.2";"16:18.0";"2016-02-26T15:41:29.7000000";"";""
"74";"418";"Sondre";"Løset";"M";"NOR";"Tingvoll IL / Meråker Videregående skole";"NM Normal, 26.februar";"M18";"3:00.0";"";"";"";""
"75";"380";"Vetle";"Skinnarland";"M";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M18";"3:00.0";"";"";"";""
"76";"450";"Sivert Guttorm";"Bakken";"M";"NOR";"Vingrom IL / NTG Lillehammer";"NM Normal, 26.februar";"M18";"0:00.0";"";"";"";""
"77";"401";"Trym Helge";"CARLSEN";"M";"NOR";"Fana IL / Team Glalaks";"NM Normal, 26.februar";"M18";"0:00.0";"";"";"";""
"78";"440";"Jonas";"Dahlen Nordal";"M";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"NM Normal, 26.februar";"M18";"0:00.0";"";"";"";""
"79";"390";"Martin Borge";"Heir";"M";"NOR";"Fossum IF / Wang Toppidrett";"NM Normal, 26.februar";"M18";"0:00.0";"";"";"";""
"80";"392";"Jonas";"Maalø";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"NM Normal, 26.februar";"M18";"0:00.0";"";"";"";""
"81";"0";"Benjamin Haukedal";"SKAAHEIM";"M";"NOR";"Skoppum IL / NTG Geilo";"NM Normal, 26.februar";"M18";"0:00.0";"";"";"";""
"82";"0";"Fredrik Aasen";"Strømsnes";"M";"NOR";"Lier IL / NTG Lillehammer";"NM Normal, 26.februar";"M18";"0:00.0";"";"";"";""
"83";"420";"Maxim Andresen";"Tjøtta";"M";"NOR";"Fossum IF / Wang Toppidrett";"NM Normal, 26.februar";"M18";"0:00.0";"";"";"";""
"1";"70";"Aleksander Fjeld";"Andersen";"M";"NOR";"Geilo IL / NTG Geilo";"NM Normal, 26.februar";"M19";"35:12.6";"0:00.0";"2016-02-26T10:25:13.0000000";"";""
"2";"83";"Sturla Holm";"Lægreid";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"NM Normal, 26.februar";"M19";"37:09.5";"1:56.9";"2016-02-26T10:33:39.6000000";"";""
"3";"63";"Johannes";"Dale-Skjevdal";"M";"NOR";"Fet SK / NTG Geilo";"NM Normal, 26.februar";"M19";"37:13.6";"2:01.0";"2016-02-26T10:23:43.9000000";"";""
"4";"54";"Sebastian";"Samuelsson";"M";"NOR";"";"NM Normal, 26.februar";"M19";"37:29.5";"2:16.9";"2016-02-26T10:19:30.3000000";"";""
"5";"38";"Harald";"Øygard";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"NM Normal, 26.februar";"M19";"37:34.6";"2:22.0";"2016-02-26T10:11:34.9000000";"";""
"6";"56";"Endre";"Strømsheim";"M";"NOR";"Bærums Skiklub / NTG Geilo";"NM Normal, 26.februar";"M19";"38:40.0";"3:27.4";"2016-02-26T10:21:40.3000000";"";""
"7";"73";"Lasse";"Virkesdal";"M";"NOR";"Vik IL / Team Glalaks";"NM Normal, 26.februar";"M19";"39:15.0";"4:02.4";"2016-02-26T10:30:45.4000000";"";""
"8";"86";"Markus Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M19";"40:02.8";"4:50.2";"2016-02-26T10:38:02.8000000";"";""
"9";"81";"Sverre Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"NM Normal, 26.februar";"M19";"40:05.8";"4:53.2";"2016-02-26T10:35:36.3000000";"";""
"10";"51";"Bendik";"Winsvold";"M";"NOR";"Lier IL / NTG Lillehammer";"NM Normal, 26.februar";"M19";"40:14.4";"5:01.8";"2016-02-26T10:20:44.9000000";"";""
